Zip Code,Region Name,Size Rank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394404,"Boston, MA",10,176662,177041,177440,178094,178819,179473,180195,180947,181736,181961,182307,182616,183397,184272,185236,185959,186783,187617,188654,189609,190910,192692,194608,196438,197906,199206,200517,201750,203111,204918,206629,208677,210098,212383,214689,217408,219949,222404,224819,227540,229646,231801,233614,235540,238023,240392,243397,245959,248460,251103,253876,257004,260560,264171,267787,271421,275205,278895,282174,285498,289061,292601,296215,299712,303287,306563,309854,313065,315989,318693,321160,323810,326452,329259,332281,335708,339271,343009,347428,351627,355738,359158,362681,366280,369936,373514,376710,378906,381089,382999,384931,386978,389445,392423,395263,397974,400518,403010,405865,409247,412690,416104,419080,422033,424559,426853,429856,432446,435134,437295,438586,439911,440280,441656,442526,443350,443031,442460,440768,439170,437490,435834,434257,431597,429310,426070,423358,420381,418357,416867,415865,415016,413622,412021,410143,408737,407388,406194,404690,402978,401037,398605,395970,393536,391132,388817,386372,384120,381971,379734,377208,374730,371882,369418,367042,364529,362483,361193,360799,360689,360480,360771,361316,362236,363397,364638,366134,367459,368346,368595,368203,367657,367108,366020,365076,364028,363522,362851,361267,359176,357311,355766,355100,353914,352951,351739,350422,349001,347558,346730,346388,346655,346831,347501,348031,349221,350176,351223,352828,355055,357501,358889,361394,364350,368180,370983,373079,375046,377533,381082,384439,387074,388746,390390,391135,392096,393408,395055,396872,398161,399382,399811,399848,400372,402301,405128,408019,409847,410096,410633,411589,413988,416280,418080,420224,421655,422796,424124,425848,427903,430287,432899,435172,436081,437264,439440,441603,444136,446201,447914,449147,450635,453209,455678,458361,461453,463424,465562,467250,470323,472619,474798,477133,480610,483601,486216,487920,489442,490881,491349,492438,492766,493751,494149,494800,494808,494795,494656,495156,495823,497039,498675,500014,501164,502315,504077,505726
395057,"San Francisco, CA",11,253840,253539,253297,253028,253162,253589,254499,255406,256529,257660,259310,261040,262988,265069,267192,269651,271887,274294,276398,278953,281816,284721,287605,290321,293074,295486,298332,301619,304875,308003,310538,313083,314993,317612,320442,323526,325845,327919,330628,333127,336518,339575,344664,349652,355364,361028,366614,372048,378604,386981,395059,402680,409071,416699,423774,431330,439405,446452,453244,459992,466244,470783,473330,475735,478219,480281,481635,482776,482887,483212,484091,485826,488743,492535,498429,504639,510774,515795,520014,524196,528195,532208,535909,538752,541413,542984,544520,546498,550324,555103,561270,567100,573829,581751,590052,599816,608457,618147,627642,638166,647672,657609,667017,677883,689072,700147,711330,721132,732262,743905,754993,763889,771486,779311,787569,792994,796572,797498,800018,802557,803640,802243,800593,799070,798325,795693,792934,791712,792125,793897,790328,786456,781916,778889,774575,770728,767711,764870,758865,751572,740371,732170,724952,717807,710157,701098,691803,681734,671666,662719,652735,640665,630438,617361,608882,601257,595272,589264,586591,585119,581502,576858,577028,582162,589162,595413,598193,598798,599021,600699,600169,596859,595878,593727,591400,585729,579500,575016,570228,567353,563503,557910,551457,549057,545846,545848,542691,541130,539185,536137,536025,536400,539490,544752,553569,561256,570545,577931,587711,597252,607037,621044,633170,648198,661260,676998,689593,701462,710072,719130,728017,738123,749361,757219,764863,767664,771742,771989,773181,775535,780425,786196,791948,799285,805814,810554,817117,828016,838784,848856,858464,870095,882700,895266,904750,910131,915466,925608,934749,937768,940207,943121,947867,946400,945316,943645,948745,953635,960550,963855,968656,974244,979198,984785,991397,1001929,1010869,1023282,1034730,1051460,1067912,1083320,1092802,1103823,1115762,1127919,1137056,1144020,1152998,1156631,1158602,1155201,1146982,1138589,1133360,1129512,1125817,1121800,1119557,1118706,1117806,1119936,1123156,1128662,1138473,1150776,1164742
394532,"Detroit, MI",12,101029,101805,102580,103274,103861,104388,104905,105498,106180,106901,107580,108271,108909,109555,110118,110839,111679,112627,113516,114362,115077,115729,116357,116988,117629,118233,118978,119675,120433,121163,122018,122764,123498,124236,125177,126108,127009,127861,128757,129602,130467,131341,132233,133085,133971,134931,135834,136837,137894,139040,140116,141315,142373,143304,144096,145096,146111,147038,147828,148589,149334,150096,150768,151429,152096,152862,153536,154078,154589,155165,155750,156280,156665,156951,157327,157666,158086,158393,158812,159228,159659,160050,160524,160842,161346,161820,162352,162736,163091,163537,164057,164579,165066,165514,165887,166400,166792,167253,167676,168230,168731,169148,169509,169838,170183,170545,170821,171128,171425,171822,172049,172217,172434,172792,173137,173368,173504,173655,173853,173938,173830,173570,173201,172795,172215,171561,170734,169821,168756,167652,166542,165460,164542,163455,162480,161343,160455,158990,157112,155140,153733,152600,151300,149426,146777,143664,140429,137013,133405,130263,128120,126087,123340,119465,115757,112382,109933,107826,105792,104452,103132,102048,100348,98986,97901,97777,97392,97132,96713,96623,96762,96232,95647,94680,93922,92955,92156,91251,90727,90059,89375,88438,87424,86639,86265,86335,86476,86626,86724,86840,86817,87168,87578,88316,89100,90146,90944,91535,92323,93264,94242,95167,96442,97878,99473,101054,102654,104392,106365,108557,110497,112215,113907,115642,117086,118120,118932,119707,120654,121444,122011,122327,122709,123315,123928,124598,125299,126195,126863,127342,127666,128116,128737,129251,129808,130409,131321,132120,132922,133408,134512,135588,136812,137862,138800,139951,141120,142186,143029,143848,144779,145909,146904,148141,149264,150201,151194,152177,153231,154317,155325,156676,157981,159540,160935,162007,162940,163807,164803,165851,166839,167800,168798,169433,169979,170204,170518,171000,171608,172393,173058,173622,174175,174743,175357,176081,176876
395025,"Riverside, CA",13,121648,121164,120713,120329,120159,120100,120207,120266,120373,120472,120759,121016,121361,121672,122049,122479,122841,123220,123520,124054,124652,125136,125527,125918,126521,127057,127706,128359,128887,129281,129707,130050,130464,131408,132554,133722,134396,135177,135866,136640,137445,138548,139572,140740,141770,142501,143374,144276,145606,146754,147933,148986,150085,151175,152469,153753,155103,156569,157940,159479,160911,162402,163758,165283,166821,168311,169691,171123,172817,174521,176302,177857,179365,180999,183063,185282,187717,190406,193117,196023,198594,201604,204167,207039,210010,213690,217026,220174,223008,226330,230241,234675,238962,243267,247982,253695,259215,265138,271771,279432,287875,294950,301723,307327,314747,321052,328141,333432,340736,346206,351760,356339,361475,367267,372579,377788,381451,385507,388683,393169,396331,400198,403038,405525,407071,408334,408735,408497,407364,406084,405241,403905,402003,398968,395013,391166,386124,380548,373436,366025,358967,351811,342106,330081,317393,306172,295064,283146,272116,262204,254448,246622,238283,229874,224346,220366,216786,212027,209306,207711,206698,204592,203375,203099,204172,205582,205951,206489,207335,208949,209584,209651,208830,209095,208286,208070,207447,207006,206438,205481,204294,203451,202000,201081,200277,199496,199047,198597,198261,197719,197205,197351,198174,198860,200234,201866,204972,207881,209980,211469,213761,217287,220973,225202,229767,235022,240439,245999,250163,255410,261462,268246,273420,277490,281733,284825,286638,288303,289793,290992,291993,292237,293184,293566,294497,295352,296564,297854,299758,300892,302440,303664,305567,307674,309239,310911,312830,314857,316476,318165,319681,321667,322944,325252,327153,328733,330016,331486,333288,334991,336465,338424,340844,343004,345896,347294,349657,351624,354430,356813,358985,361282,364135,366504,368621,370869,372716,374656,375590,377166,377383,378308,378188,379773,380225,381299,381639,382104,382634,383618,384926,385973,387684,388991,391127,391917,393394
394976,"Phoenix, AZ",14,119337,120042,120679,121268,121802,122333,122846,123381,123908,124426,124961,125442,125902,126335,126773,127183,127614,128100,128630,129136,129637,130235,130829,131379,131833,132332,132866,133570,134357,135099,135795,136493,137216,137701,138171,138717,139468,140247,141305,142255,143187,143938,144680,145330,145957,146833,147799,148779,149682,150572,151196,151878,152494,153322,154057,154833,155625,156414,157173,157878,158539,159217,159851,160419,160936,161517,162200,162992,163683,164287,164795,165422,166041,166602,167275,167961,168789,169392,170061,170728,171573,172472,173339,174104,174882,175610,176261,176696,177209,178080,179100,180124,181086,182248,183568,185187,186770,188467,189797,191812,194295,196600,199283,202181,206739,212077,218722,224933,231684,238566,247659,257541,267306,277745,286178,294792,299728,302605,302644,302991,303367,304126,303358,301129,298275,294581,292451,289700,287971,286260,285931,285780,285916,284746,282507,279842,277498,274851,271684,266886,262324,257536,252112,246406,239293,234157,228647,223244,216528,210404,205321,200574,195657,191253,187868,184367,180908,176668,173481,171562,170097,168995,166502,166067,165821,166213,165081,163809,163397,162630,161875,159162,157202,154584,153382,151346,149218,146720,145138,144526,142859,141077,138988,138544,138393,138580,138853,139160,140685,141771,143456,144464,147547,151581,155704,159013,162203,166079,169664,173530,175631,178478,180205,183248,185299,187312,189911,193351,196252,198552,200288,201016,202714,204667,207669,208457,208311,208041,208181,207790,207704,207265,207791,209225,210903,211477,211784,213574,215989,218173,219270,221077,222711,224719,225760,226575,227361,229266,230689,231592,232489,233573,234905,235280,236284,237356,239195,240956,242269,243116,244211,245531,246879,248025,249508,251449,252617,253964,255288,256941,258257,259834,261887,263886,265806,267563,269146,270448,271684,273136,274267,275253,276290,277451,278514,279799,280773,282022,283253,284700,286517,288083,289829,291609,293698,295700,297578
395078,"Seattle, WA",15,173485,173552,173979,174453,175038,175428,175974,176627,177374,178123,179011,180036,181270,182607,183506,184477,185262,186239,187183,188267,189595,191316,192957,194593,195766,197017,198211,199590,201277,203508,205469,207137,208472,209359,210283,211129,212571,213803,215720,217236,218874,220157,222027,223954,225593,227070,228687,230272,231864,233645,234993,236538,237528,238599,239299,240235,241414,242877,244263,245603,246711,247543,248481,249304,250416,251337,252456,253458,254848,255782,256768,257436,258172,258644,259016,259587,260313,261193,262074,263052,263452,264253,265046,266567,267813,269321,270495,271759,273106,274644,276273,277612,279359,281322,283598,285442,287474,289822,292611,295109,297277,299740,302400,305661,309243,313393,316623,320213,323704,327846,332555,337826,343770,349168,354426,359880,365364,369866,375099,379599,384685,389273,393800,398232,401808,405295,408899,411642,413333,414432,416218,419157,422638,424889,425976,425460,425719,425400,423673,420909,418683,417043,414546,411122,406822,402317,397557,393140,387842,382659,377902,373673,368945,364803,360176,355729,349442,344402,340388,338416,336963,335672,335140,334885,334696,332764,330986,329222,329544,330066,328924,326059,322194,319118,315349,311656,308359,306265,304963,302611,299718,294733,291134,287569,285585,283220,281156,279233,277564,276609,274672,274150,273795,275969,278540,281740,284318,286972,290177,293832,296953,299025,302498,306790,312014,316408,319484,323014,326556,330521,333391,335654,338124,341088,343776,344924,345711,345953,348355,349833,351182,351804,353802,356121,359033,362395,364883,367700,369794,373367,375797,378724,382658,387091,391150,394682,397841,400602,404215,408426,413060,416999,420893,425134,428808,432594,435913,440614,445461,450240,454577,458467,463492,468693,474652,480717,486001,490445,495592,499922,505163,510390,517393,524017,529422,532866,534775,534826,535013,536700,538226,538744,537107,535752,533890,532699,531253,531241,532070,534198,536817,538787,540799,543896,548448,553228,558052
394865,"Minneapolis-St Paul, MN",16,121091,121152,121410,121701,122152,122544,123020,123517,124056,124527,125153,125861,126629,127189,127629,128084,128518,129013,129522,130041,130668,131401,132144,132811,133310,133913,134395,135075,135732,136761,137732,138710,139561,140592,141904,143403,144961,146484,148182,149618,150701,151514,152510,154017,155615,157129,158546,159785,161247,162675,164252,165904,168194,170303,172364,173873,175783,177698,179617,181662,183720,185533,187271,189043,190952,193019,195173,197248,198785,200142,201411,202723,203904,205538,207105,208778,210070,211442,212805,214353,216136,217955,219693,221389,222948,224457,225794,227254,228746,230269,231689,233250,234790,236229,237735,239317,241056,242646,244369,246010,247669,249218,250656,251799,252956,254484,256105,257467,258786,260166,261435,262525,263363,264449,265408,266636,267453,267929,268169,268460,268753,268820,268872,268786,268654,268136,267657,267090,266946,266959,267160,267038,266437,265307,263843,262279,261130,260086,259215,257814,255916,253588,250831,248388,246091,244000,241996,239861,237260,234594,231937,229655,227377,225083,222845,220107,217797,216195,215467,215129,215179,215255,215089,214647,214746,214935,215529,216026,216464,216410,215551,214294,212349,210136,207930,206206,204234,202378,200092,198228,196074,193936,191773,189851,188420,187307,186333,185280,184283,183505,183309,183684,184454,185138,186309,187637,189332,191099,193168,195320,197504,199555,200978,201900,202894,205081,207476,210042,212337,214670,216794,218544,219960,221488,223051,225048,226645,227730,228231,228331,228187,227860,227665,227785,228395,228861,230095,231097,232453,233228,233962,234792,235612,236757,237748,238917,240036,241495,242697,243673,244285,244783,245694,246950,248746,250255,251872,253201,254406,255271,256126,257447,259180,261247,263071,264622,265673,266728,267644,268989,270538,272442,274335,276325,277976,279356,280320,281338,282734,284015,285284,286225,287160,288171,288980,289617,290138,290856,291922,292993,293893,294917,295991,297155,298253,299181,300299
395056,"San Diego, CA",17,191490,191321,191195,191051,190823,190613,190615,190680,190615,190400,190419,190707,191214,191571,191909,192555,193601,194990,196149,197506,199194,201463,203758,205830,207724,209682,211991,214058,216140,218033,220194,222139,224087,225706,227426,229030,230868,232944,234833,237112,239108,241056,243192,245622,248435,251497,254411,257408,260153,263021,266925,271031,275398,279330,282794,286449,289878,293184,297120,301568,306588,310539,313363,315130,317091,319552,322510,325651,328604,331883,334832,337897,341256,345529,350540,356352,362674,368598,374920,380921,389114,395619,401349,405801,410815,416308,421006,427259,432980,439779,445587,452343,455564,462552,471780,482530,490996,499032,510023,519771,528939,538263,548171,556172,564747,569376,573788,579242,586816,593146,595270,596982,599307,600559,600772,600580,601038,602957,602852,603083,601432,601863,600551,598590,594308,591083,588020,586705,583462,580890,577980,571736,565455,558234,554674,550339,548073,544205,539768,532820,526643,518303,508791,498837,491947,483494,476118,466165,457575,446350,437303,427813,420404,413810,410272,408341,402557,399918,394686,395385,393838,396995,399225,403961,406651,409014,409507,411014,414605,415162,415452,412977,412667,410521,407231,403122,400779,398403,396377,392737,390690,388817,387784,386104,383175,380956,379712,379390,377108,376710,376798,378425,378264,379772,382087,384656,387954,391874,397116,401650,409090,414367,419250,425386,433565,442037,450237,458960,468537,473882,477299,479743,482391,487636,494139,494587,493370,490266,490536,491931,490097,491395,492253,496586,497786,496529,496121,501702,506580,511435,512037,513350,515853,518931,522529,525205,529825,537177,539742,538783,538690,540402,544366,545359,549397,552857,557377,560147,562507,562013,564894,569614,575996,581974,585819,588902,590111,593264,597239,600603,604453,611036,617056,620408,619345,618066,618282,619889,622407,623770,625210,626030,626088,623579,621224,619942,622269,624420,626278,628284,630071,632191,633949,637306,641465,647240,653062
395121,"St. Louis, MO",18,97545,97866,98140,98397,98711,99087,99457,99797,100093,100450,100685,100988,101277,101750,102269,102793,103234,103628,104032,104469,104905,105181,105433,105633,105933,106254,106596,106960,107189,107338,107519,107824,108209,108646,109145,109628,110004,110301,110589,110862,111467,112075,112550,112690,112905,113370,113890,114447,115024,115615,116235,116927,117648,118346,119071,119967,120754,121292,121702,122254,123028,123840,124619,125333,125902,126525,127175,127912,128717,129544,130415,131175,131858,132510,133197,133928,134620,135317,136014,136804,137521,138328,139161,140016,140801,141558,142392,143184,144113,145150,146293,147187,148047,148801,149576,150259,150973,151789,152592,153472,154196,154754,155213,155803,156540,157321,158051,158857,159636,160471,161219,161930,162724,163559,164373,165085,165765,166409,167078,167639,168209,168634,169000,169294,169502,169741,170038,170444,170716,170932,170865,170842,170879,170946,171058,171000,170908,170639,170268,169728,169199,168632,168315,167789,167035,166266,165643,165291,164873,164456,163821,163014,162089,161245,160625,160238,159770,159071,158200,157413,156800,156284,156126,156275,156618,156803,156455,155991,155707,155671,155437,154976,154403,153751,152920,151992,150959,149872,148995,148005,146924,145680,144808,144067,143327,142656,142067,141424,140772,140170,139810,139726,139862,140091,140105,140076,140089,140258,140240,140527,140851,141736,142212,142604,142628,142632,142683,142746,143018,143181,143627,143836,144077,143941,143977,144066,144421,145068,145761,146438,146806,147105,147322,147575,147824,147983,148320,148722,149317,149704,150088,150416,150910,151387,151785,152123,152721,153406,154114,154617,155045,155588,156217,156926,157408,157984,158742,159740,160454,161072,161644,162351,163064,163551,164131,164678,165528,166446,167179,167703,168035,168467,168745,169340,169994,170843,171460,172191,172957,173572,174232,174875,175564,176353,177172,177861,178296,178768,179343,179818,180142,180511,180876,181281,181766,182107,182473
395148,"Tampa, FL",19,92442,92596,92826,92993,93107,93153,93267,93425,93705,93766,93868,93998,94339,94634,94807,95039,95337,95746,96037,96336,96581,97209,97764,98300,98421,98561,98766,99023,99384,99798,100347,100786,101032,101202,101527,102002,102532,103024,103572,104261,104853,105394,105845,106416,107117,107777,108365,108928,109649,110493,111318,112015,112775,113578,114406,115212,116007,116796,117665,118476,119319,120067,120876,121743,122603,123532,124469,125458,126462,127526,128524,129582,130591,131631,132643,133613,134656,135641,136674,137775,138993,140326,141679,142979,144278,145620,146876,148093,149239,150488,152048,153611,155255,156656,158124,159682,161194,162980,164995,167463,169998,172525,174977,177520,180271,183258,186354,189400,192750,196286,200224,204420,208626,213304,217635,221980,226009,229488,232810,236183,239682,242233,244151,245282,246732,247010,246983,245909,244470,243516,242914,242086,240667,238938,236548,233383,229732,226397,223051,220405,217367,213972,209684,205526,201663,197897,194532,191316,188187,184980,181669,177651,174012,170526,167557,164649,161522,158822,156262,154438,152551,151004,149665,149232,148655,148535,148417,148211,148008,147593,147159,146088,144907,143339,141688,139795,138302,136607,134594,132720,130899,129424,127871,126606,125575,125035,124893,124906,124659,124240,124207,124473,125060,125432,125993,126731,127776,128607,129356,129993,131147,132840,134634,136168,137573,139368,141342,143461,145451,147396,149017,150495,151648,152470,153238,154367,155481,156568,157252,157839,158113,158643,159704,161007,162244,163206,164244,164979,165978,166688,167944,169061,170424,171776,173216,174427,175829,177553,179610,181510,182916,184431,185646,187186,188639,190236,191393,193027,194635,196268,197147,198092,199702,201589,203592,205231,206994,208375,209755,210986,212100,213177,214832,216890,218696,219896,221045,222005,223181,224494,225921,227041,228357,229605,230255,230319,230508,231163,231835,232785,233530,234348,235188,236258,237258,238343,239801
394358,"Baltimore, MD",20,143937,144117,144330,144512,144550,144598,144617,144734,144884,144903,144879,144890,145016,145190,145326,145513,145829,146108,146348,146463,146473,146701,146896,147228,147318,147423,147501,147528,147723,147959,148336,148567,148901,149204,149661,150002,150380,150728,151146,151695,152123,152582,153031,153864,154707,155520,156095,156781,157472,158200,158798,159342,159933,160540,161258,161816,162408,162953,163527,164085,164817,165532,166368,167173,168172,169214,170162,171082,172044,173310,174827,176362,177746,179281,180884,182619,184186,185836,187596,189498,191510,193485,195557,197687,199816,201761,203823,206127,208388,210768,213190,215847,218589,221386,224382,227231,230336,233762,237278,240475,244184,248335,252774,257293,261522,265751,269159,273111,277243,281827,286581,291883,297508,301916,306071,309660,313736,317128,320672,323823,327141,329878,332262,334005,334569,335486,335972,336731,336965,337434,337860,337991,337989,337887,337628,337175,336932,336588,335907,334061,332144,330393,329147,327857,325695,323344,320380,317202,313799,310758,308069,306114,303862,301352,298482,295549,292529,289138,286669,285158,284683,283853,283061,282280,281889,281542,280816,279976,279755,279950,279676,278641,276562,274515,272247,270092,267752,265786,264227,262877,261107,259561,258300,257062,256025,255008,254422,253543,253079,252297,251958,251636,251859,251885,251818,251938,252249,252737,253134,253742,254268,255145,255993,257401,258488,260021,261448,263181,264480,265832,267067,268747,269944,270887,271235,271149,271453,271049,270977,270389,270502,270057,269890,269511,269425,269304,269303,269611,269268,269344,269267,269543,269715,270224,270654,270474,270601,270944,271970,272434,273174,274069,274862,275984,276717,277888,278637,279850,280789,281669,282016,282483,283486,284170,285025,284914,285170,285412,286363,287479,288650,289547,290347,291381,292189,292916,293439,294247,295080,295756,296108,296339,296172,296242,296594,296881,297094,297304,297582,298002,298279,298548,298776,298903,299324,299680,299933
